target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,,30000,0,0,1,1.0470654122,30.425488435,2.5350774759,0,0,10.063844599,130379
0,OTHER,beginner,Corporate,50000,0,1,0,68.918369176,27.76715323,1.7150984355,0,0,7.5315367917,130381
0,OTHER,advanced,Corporate,13000,0,1,,,31.728767123,0.7082715772,,,9.5726027397,130385
0,OTHER,advanced,Corporate,107012,0,1,5,1.0796146953,30.099790403,0.5491803279,0,0,7.1189684857,130388
0,2NDFL,advanced,,63935,0,0,,,33.567123288,1.0939965566,,,10.249315068,130415
0,2NDFL,elementary,,17400,0,0,0,17.924395161,37.83164159,5.1193128228,0,0,10.757668987,130417
0,OTHER,elementary,Corporate,61690,0,1,0,7.9941532258,37.271749382,3.3840781496,0,0,9.8059959578,130421
0,OTHER,advanced,Corporate,19377,0,1,1,0.4754928315,55.693150685,6.1890410959,0,0,9.0115502657,130422
0,OTHER,elementary,Corporate,26345,0,1,0,0.4082213262,32.765543828,9.4148588966,0,0,10.74362602,130428
0,OTHER,elementary,,25000,0,0,1,0.9928315412,38.815038551,2.0972303316,0,0,4.8753125234,130432
0,2NDFL,elementary,,32251,0,0,0,2.4389784946,30.483179879,5.7242757691,0,0,2.9297552212,130433
0,OTHER,elementary,,150000,0,0,2,0.4668682796,33.13646231,1.6953664196,0,0,11.026873269,130437
0,OTHER,elementary,Corporate,39256,0,1,,,31.931693989,3.214686728,,,10.072220975,130441
0,OTHER,advanced,Corporate,41584,0,1,1,0.8588261649,44.541462684,23.424657534,0,0,10.904109589,130443
0,OTHER,advanced,Corporate,41584,0,1,1,0.8588261649,44.541462684,23.424657534,0,0,10.904109589,130444
0,OTHER,elementary,,17152,0,0,,,29.198248372,3.5544127554,,,0.6667415226,130445
0,2NDFL,elementary,,24540,0,0,,,27.983561644,1.1917808219,,,4.251845198,130446
0,OTHER,advanced,Corporate,14645,0,1,0,0.3397401434,52.992162587,0.7380642264,0,0,1.7287671233,130448
0,2NDFL,elementary,,15900,0,0,0,,26.460273973,0.9648401826,3,3,0.1834194176,130449
0,2NDFL,high,,26749,0,0,0,3.5725806452,26.487708661,1.4959278389,0,1,6.4274346882,130457
0,OTHER,elementary,Corporate,44060,0,1,1,0.857437276,27.81147541,4.7122164833,0,0,7.6366120219,130463
0,2NDFL,elementary,,32554,0,0,0,10,30.248791077,5.4981061457,0,0,8.4652294333,130474
0,OTHER,elementary,Corporate,33428,0,1,1,3.2187275986,26.004790778,3.3360655738,0,0,5.8595852983,130476
0,2NDFL,elementary,,65092,0,0,1,0.5630376344,42.411632607,2.0691668538,1,1,8.891084662,130480
0,2NDFL,elementary,,27309,0,0,0,18.114247312,26.981495621,0.6693989071,1,1,6.9513586346,130483
0,OTHER,advanced,Corporate,20245,0,1,0,,45.77343364,6.5350774759,0,0,0.7679541882,130485
0,OTHER,advanced,Corporate,33970,0,1,1,0.636671147,36.189003668,2.6246575342,0,0,8.2409162362,130491
0,OTHER,elementary,,67000,0,0,0,4.8223342294,54.644995883,4.3278688525,0,0,9.4806123213,130494
0,2NDFL,elementary,,23454,0,0,1,0.4378584229,29.512718018,6.6547945205,1,1,7.7150684932,130508
0,2NDFL,elementary,,,0,1,0,5.2822580645,34.214686728,5.0420839883,0,0,12.202185792,130514
0,OTHER,elementary,Corporate,23701,0,1,1,0.4437051971,27.361943259,2.64413504,0,0,7.3016692866,130515
0,OTHER,elementary,Corporate,37755,0,1,1,2.0797715054,44.204918033,2.8479077775,0,0,8.8177707912,130520
0,2NDFL,elementary,,40362,0,0,0,35.829009857,34.961643836,7.9808219178,2,2,9.7698630137,130524
0,OTHER,advanced,Corporate,27580,0,1,1,0.8889560932,37.871232877,18.167123288,0,0,9.8054794521,130527
0,OTHER,advanced,Corporate,27580,0,1,1,0.8889560932,37.871232877,18.167123288,0,0,9.8054794521,130529
0,OTHER,advanced,Corporate,27580,0,1,1,0.8889560932,37.871232877,18.167123288,0,0,9.8054794521,130530
0,2NDFL,beginner,,40126,0,0,2,0.3065412186,32.016393443,12.31147541,0,0,8.7407066397,130536
0,2NDFL,advanced,,23032,0,0,1,1.8257392473,40.377782768,3.237704918,1,1,8.3394266038,130538
0,2NDFL,elementary,,26028,0,0,1,0.9843189964,42.581330938,1.7484542256,0,0,8.1256830601,130540
0,2NDFL,elementary,,22685,0,0,1,0.8565636201,39.674863388,20.686248971,0,0,11.047892806,130544
0,OTHER,elementary,Corporate,33613,0,1,0,1345.2820341,28.76956359,1.7805224942,0,0,6.5531252339,130545
0,2NDFL,elementary,,87660,0,0,2,-0.365793011,33.668725204,5.7753424658,2,2,3.4547945205,130553
0,2NDFL,beginner,Corporate,,0,1,0,0.1852598566,25.255468224,0.5628415301,0,1,5.2116326072,130554
0,2NDFL,elementary,,45062,0,0,2,0.4440188172,50.095890411,6.8547945205,0,0,5.0138633131,130559
0,OTHER,elementary,Corporate,23284,0,1,0,,33.7474287,2.4570177408,0,0,10.763867056,130561
0,OTHER,high,,32600,0,0,0,1.0464157706,40.676382963,0.1424657534,1,1,9.7479452055,130566
0,OTHER,advanced,Corporate,30678,0,0,2,0.4663306452,32.927868852,0.495890411,1,1,10.504109589,130572
0,OTHER,advanced,Corporate,26448,0,1,0,6.7014336918,25.088831499,0.4699453552,0,0,4.5546448087,130578
0,2NDFL,elementary,,202756,0,0,0,5.5409722222,38.150684932,9.5479676623,1,1,12.717366569,130580
0,OTHER,elementary,Corporate,17102,0,1,2,0.7307123656,47.789617486,19.319672131,0,0,2.7200239539,130595
0,OTHER,elementary,Corporate,31211,0,1,0,40.468660394,27.978142077,0.7396137435,,,6.2218055244,130600
0,OTHER,advanced,Corporate,37029,0,0,0,-0.782773297,34.61369863,6.1369863014,1,1,7.8082191781,130609
0,OTHER,elementary,,36000,0,0,0,15.983445341,54.463013699,0.2575342466,1,1,9.4474137286,130612
0,OTHER,elementary,Corporate,25000,0,1,1,0.9877688172,48.566262445,7.3989071038,0,0,3.5218579235,130616
0,2NDFL,advanced,,13926,0,0,1,1.2801971326,28.825338723,1.1863013699,0,0,2.7095890411,130626
0,OTHER,elementary,Corporate,35177,0,1,0,16.078181004,29.914551987,1.2898944532,0,0,9.1638670559,130627
0,OTHER,elementary,,45600,0,0,0,29.185215054,53.531858672,0.8306010929,,,8.5109289617,130628
0,2NDFL,beginner,,31320,0,0,0,11.698095878,32.460273973,4.7253462085,1,1,1.2417396512,130629
0,OTHER,elementary,,70000,0,0,2,1.4347446237,34.032906655,5.1726326821,0,0,6.2740025451,130630
0,2NDFL,elementary,,13920,0,0,0,6.8201388889,29.008683285,6.2356164384,0,0,6.8356164384,130631
0,2NDFL,elementary,,33060,0,0,0,51.788799283,34.435616438,0.6589565087,0,0,8.7573171645,130632
0,2NDFL,elementary,,29838,0,0,1,1.8911962366,31.704139531,7.5041395314,3,3,4.9262295082,130634
0,OTHER,elementary,,35000,0,0,0,15.603696237,32.358282806,3.7068493151,0,0,6.7178082192,130635
0,OTHER,elementary,,22000,0,0,1,1.0871863799,48.038251366,21.827427203,0,0,3.0000299424,130637
0,OTHER,elementary,,22000,0,0,1,1.0871863799,48.038251366,21.827427203,0,0,3.0000299424,130638
0,2NDFL,advanced,,13203,0,0,0,0.3448700717,49.192289842,28.650273224,0,0,4.1366120219,130640
0,2NDFL,elementary,,29929,0,0,0,2.3113575269,29.844995883,5.8586945131,0,1,9.4778725953,130647
0,2NDFL,elementary,,120831,0,0,1,-0.365277778,40.035616438,11.890410959,1,1,12.290410959,130654
0,OTHER,elementary,,22000,0,0,1,1.3732526882,28.775956284,4.1885245902,0,0,5.1373306385,130655
0,2NDFL,elementary,,27840,0,0,0,1350.927397,25.776502732,0.4781420765,,,5.7436260199,130656
0,OTHER,elementary,Corporate,41609,0,1,0,23.958624552,29.825009357,3.5428175762,0,0,9.0441874392,130659
0,2NDFL,advanced,,29931,0,0,0,14.33640233,27.849726776,3.3852459016,,,7.5191256831,130662
0,OTHER,elementary,,18000,0,0,0,6.5939740143,55.223789206,10.316939891,0,0,9.3744741373,130667
0,2NDFL,elementary,,44270,0,0,3,0.7992159498,49.252668613,7.501369863,1,1,4.1698630137,130669
0,OTHER,elementary,,26840,0,0,0,0.4662410394,27.773224044,3.370843626,0,0,7.7267759563,130672
0,2NDFL,advanced,,21307,0,0,,,48.546657684,1.3232876712,,,3.4849315068,130673
0,2NDFL,high,,28228,0,0,0,2.6698924731,32.617965417,6.1753424658,0,0,12.060273973,130676
0,2NDFL,high,,28228,0,0,0,2.6698924731,32.617965417,6.1753424658,0,0,12.060273973,130678
0,2NDFL,elementary,,17532,0,0,0,12.564269713,29.416438356,2.6794520548,1,1,1.9753424658,130681
0,OTHER,advanced,Corporate,40417,0,1,0,1.502531362,30.169556104,0.5038026798,0,0,8.2024328168,130684
0,OTHER,elementary,Corporate,32047,0,1,0,2.1739471326,31.578426529,1.2085635152,0,0,5.8989744741,130690
0,OTHER,advanced,Corporate,20095,0,1,1,-0.942764337,45.526521446,2.8739726027,2,2,0.4383561644,130691
0,2NDFL,elementary,,52866,0,0,1,1.2142249104,25.906849315,1.3075305038,1,1,5.895890411,130694
0,OTHER,beginner,Corporate,35082,0,1,,,39.655737705,0.5259151134,,,8.5642712778,130702
0,OTHER,elementary,,30000,0,0,5,0.5730062724,26.238356164,4.8447413729,0,0,5.904109589,130709
0,2NDFL,beginner,,83158,0,0,1,0.6976030466,38.00824912,9.4931806273,0,0,4.4098360656,130717
0,OTHER,elementary,,30000,0,0,,,26.353424658,2.5616438356,,,2.6931506849,130721
0,2NDFL,elementary,,36722,0,0,,,28.073972603,4.8207725129,,,7.9232876712,130722
0,OTHER,advanced,Corporate,20645,0,1,,,50.353424658,10.380821918,,,5.2880904259,130728
0,2NDFL,elementary,,23490,0,0,0,51.154457885,25.887671233,1.4657534247,,,5.8164383562,130729
0,OTHER,elementary,Corporate,33484,0,1,1,1.435640681,26.495890411,3.1205479452,0,0,6.4520547945,130735
0,OTHER,elementary,,55000,0,0,2,0.3780017921,44.525331237,22.94450932,0,0,10.070536717,130736
0,2NDFL,advanced,,30851,0,0,0,17.988306452,43.844030242,17.657728872,,,11.715263118,130737
0,2NDFL,elementary,Corporate,16136,0,0,,,26.435616438,0.7517254286,,,6.3671232877,130751
0,2NDFL,elementary,,16289,0,0,1,0.8284498208,46.842083988,4.6393442623,2,2,1.7653716596,130752
0,OTHER,elementary,Corporate,36999,0,1,,,39.715846995,0.2652294333,,,10.487147242,130756
0,OTHER,elementary,Corporate,40947,0,1,1,0.8547043011,28.897043192,3.4943034658,0,0,8.7984130549,130762
0,OTHER,elementary,Corporate,26291,0,1,1,0.6942428315,49.773755521,2.1408788083,0,0,4.7244404521,130763
0,OTHER,advanced,Corporate,41653,0,1,0,0.7900985663,32.949981286,0.3773785463,0,0,10.552721012,130767
0,2NDFL,elementary,,75261,0,0,1,0.9272625448,30.263013699,1.2602739726,0,0,9.3726027397,130776
0,OTHER,advanced,Corporate,31231,0,1,3,0.9577732975,49.811572723,12.445355191,0,0,4.6994535519,130780
0,OTHER,elementary,,25000,0,0,,,27.295890411,5.1541058462,,,7.2164383562,130784
0,2NDFL,elementary,,32460,0,0,2,0.2504256272,30.649015645,0.5229882476,0,1,7.3387978142,130785
0,OTHER,elementary,,51852,0,0,1,1.504905914,33.651530803,7.1912568306,0,0,8.8022157347,130789
0,OTHER,elementary,,27900,0,0,,,54.374646306,17.588344936,,,9.2951942511,130808
0,OTHER,elementary,,56000,0,0,0,2.1774193548,34.242967288,2.4018713976,0,0,6.6155700277,130813
0,OTHER,elementary,,85000,0,0,0,0.1848342294,44.558679542,15.895890411,1,2,10.301369863,130827
0,OTHER,advanced,,16000,0,0,1,1.2404793907,29.081136313,0.4674376825,0,0,6.4126431619,130832
0,OTHER,elementary,Corporate,137824,0,1,,,36.637495322,1.4402350475,,,9.6210569653,130834
0,2NDFL,advanced,,26795,0,0,0,-0.363373656,26.526027397,6.0876712329,1,1,3.1863013699,130841
0,OTHER,elementary,Corporate,11348,0,1,,,25.736125458,2.0265364174,,,5.6484542256,130843
0,2NDFL,elementary,,23026,0,0,1,0.6941084229,29.25885171,1.1054270529,0,0,9.0643311625,130847
0,OTHER,elementary,Corporate,27905,0,1,0,,34.910262744,8.7540983607,0,1,10.351358635,130848
0,OTHER,advanced,,30000,0,0,1,1.2433915771,51.704109589,28.56347032,0,0,0.5716670409,130849
0,2NDFL,elementary,,25216,0,0,0,,33.540714125,2.9297552212,0,0,11.02016618,130857
0,2NDFL,elementary,,52116,0,0,1,0.9905017921,31.250145969,2.5350774759,0,0,8.1557377049,130863
0,2NDFL,advanced,,15120,0,0,0,38.185125448,25.237121042,4.7960251516,1,1,5.2124635077,130865
0,2NDFL,advanced,,29253,0,0,,,40.720435661,10.9560521,,,1.7560520997,130866
0,OTHER,elementary,,50000,0,0,3,0.6364471326,29.852054795,1.3698630137,1,1,7.3835616438,130869
0,2NDFL,elementary,Corporate,106455,0,1,,,30.345205479,1.5698630137,,,7.7808219178,130876
0,OTHER,advanced,,150000,0,0,7,-2.202800179,40.273972603,2.2054794521,1,1,11.4,130878
0,2NDFL,elementary,,,0,1,2,0.7006944444,34.391780822,7.4931506849,1,1,9.515180777,130886
0,2NDFL,elementary,,27987,1,0,4,-0.753942652,39.553424658,7.7753424658,1,1,10.550684932,130893
0,OTHER,elementary,Corporate,54640,0,1,2,0.2756048387,30.498630137,2.495890411,0,0,8.1750729845,130898
0,OTHER,elementary,Corporate,54640,0,1,2,0.2756048387,30.498630137,2.495890411,0,0,8.1750729845,130899
0,2NDFL,elementary,,10299,0,0,,,32.497574669,4.6756568605,,,8.4756568605,130901
0,OTHER,elementary,Corporate,22010,0,1,1,0.2181451613,32.672759937,3.0575342466,1,1,11.068493151,130903
0,OTHER,advanced,,60000,0,0,1,0.8581541219,29.233647728,2.2684931507,1,1,8.2493150685,130914
0,OTHER,elementary,,40000,0,0,1,0.9911514337,30.061262071,0.1721311475,0,0,8.5409836066,130922
0,2NDFL,elementary,,20954,0,0,,,30.619687102,11.729276143,,,2.2224268284,130924
0,OTHER,beginner,Corporate,40070,0,1,,,25.241305487,0.5582453776,,,5.1402125908,130926
0,OTHER,elementary,Corporate,47644,0,1,0,0.6021057348,49.850632532,1.4917284228,0,0,4.7958380118,130933
0,2NDFL,elementary,,31024,0,0,0,0.4441308244,27.519125683,0.6341941762,0,1,5.4725503406,130935
0,OTHER,elementary,Corporate,43204,0,1,,,29.709589041,0.4982783142,,,9.2878958006,130938
0,OTHER,advanced,Corporate,15456,0,1,,,34.336986301,0.9701549517,,,9.0794520548,130942
0,2NDFL,elementary,,21027,0,0,,,29.036125458,6.2333857325,,,6.9429747736,130945
0,OTHER,elementary,Corporate,22347,0,1,0,,45.395351448,0.4972677596,0,0,0.3196721311,130946
0,2NDFL,elementary,,23081,0,0,0,2.7566308244,49.104191931,6.4931506849,0,0,3.901369863,130954
0,2NDFL,advanced,,31596,0,0,0,,53.014851411,4.5109289617,0,0,7.893442623,130961
0,2NDFL,elementary,,13297,0,0,,,26.868493151,1.1704992889,,,6.8136986301,130966
0,OTHER,elementary,Corporate,22758,0,1,0,3.4093413978,34.964383562,6.9726027397,0,0,11.317808219,130971
0,2NDFL,elementary,,27246,0,0,,,34.345205479,4.0493150685,,,3.0191780822,130974
0,OTHER,advanced,Corporate,32779,0,1,0,15.853673835,26.848791077,0.5885171046,0,0,6.7063253238,130982
0,2NDFL,advanced,Corporate,40087,0,1,0,3.7970654122,40.163934426,9.3679541882,0,0,11.630967887,130983
0,OTHER,advanced,Corporate,24037,0,0,,,41.61369863,23.6,,,11.17260274,130984
0,OTHER,elementary,Corporate,25785,1,1,1,0.2812724014,48.676016169,2.9938243881,0,0,3.5628415301,130986
0,OTHER,elementary,Corporate,25785,1,1,1,0.2812724014,48.676016169,2.9938243881,0,0,3.5628415301,130987
0,OTHER,elementary,,50000,0,0,0,4.1469758065,34.063994311,5.5571449959,0,0,9.0311175986,130990
0,2NDFL,elementary,,17400,0,0,0,0.6950716846,29.862691818,0.9503630511,0,0,1.4298151059,130991
0,2NDFL,elementary,,22289,0,0,1,1.3461469534,33.949988772,3.1636874018,0,1,8.1612021858,130997
0,OTHER,elementary,Corporate,19227,0,1,1,0.729233871,25.448791077,0.5145445018,0,0,5.3227636799,131008
0,2NDFL,elementary,Corporate,115276,0,1,3,0.4646057348,26.153424658,0.5085635152,3,4,6.0465753425,131009
0,2NDFL,elementary,Corporate,115276,0,1,3,0.4646057348,26.153424658,0.5085635152,3,4,6.0465753425,131010
0,OTHER,elementary,Corporate,25000,0,0,0,1.0837141577,25.321191706,3.2273972603,1,1,5.1955086459,131019
0,OTHER,elementary,Corporate,20567,0,1,,,45.57260274,2.9945205479,,,0.5367243057,131022
0,2NDFL,advanced,,19415,0,0,,,32.970813684,8.8587918257,,,1.0363874542,131026
0,2NDFL,elementary,,24887,0,0,,,27.575342466,4.4682236694,,,5.6,131027
0,OTHER,advanced,Corporate,43649,0,1,1,0.6913082437,32.353424658,4.5178007336,1,1,9.4440302418,131030
0,OTHER,elementary,,35000,0,0,0,0.7566532258,37.663013699,1.1898345685,1,1,11.701369863,131033
0,OTHER,high,,45000,0,0,2,0.376344086,30.04077401,3.8907103825,0,1,8.2955685306,131035
0,OTHER,high,,45000,0,0,2,0.376344086,30.04077401,3.8907103825,0,1,8.2955685306,131037
0,2NDFL,elementary,,52200,0,0,1,-4.174955197,33.012575792,5.6438356164,2,2,1.7698630137,131039
0,OTHER,elementary,Corporate,40328,0,1,0,4.7588261649,35.765027322,13.434194176,0,0,10.110906505,131042
0,OTHER,elementary,Corporate,40328,0,1,0,4.7588261649,35.765027322,13.434194176,0,0,10.110906505,131043
0,OTHER,advanced,,35000,0,0,,,33.424657534,17.211482895,,,11.649315068,131048
0,OTHER,elementary,,38100,0,0,1,1.2716173835,30.632876712,6.1095890411,0,0,9.5589041096,131051
0,2NDFL,elementary,,21894,0,0,0,10.121572581,26.07431694,0.4890710383,1,1,6.0058237892,131054
0,OTHER,elementary,,15000,0,0,1,0.9859991039,30.972280859,0.8709109963,1,1,1.0133767498,131058
0,2NDFL,elementary,,28674,0,0,1,1.05625,30.851358635,5.3088928812,0,0,8.6595778127,131059
0,2NDFL,elementary,,23113,0,0,0,2.0849910394,28.850520249,2.8575342466,0,0,7.3452054795,131060
0,2NDFL,elementary,,51805,0,0,1,0.4729166667,35.77260274,6.6712328767,0,0,10.361643836,131062
0,2NDFL,elementary,,38043,0,0,0,35.12078853,32.404423984,2.9304513811,0,0,10.135930833,131063
0,OTHER,advanced,,18000,0,0,0,0.7263664875,37.717808219,11.512328767,0,0,12.167123288,131075
0,OTHER,elementary,,86000,0,0,0,4.5360887097,39.341043491,3.1903585598,0,0,11.324605135,131078
0,2NDFL,elementary,,25839,0,0,1,1.4754256272,38.025001871,2.4222621454,0,0,6.4770566659,131080
0,OTHER,elementary,Corporate,30691,0,1,0,53.210707885,30.870910996,2.1174863388,0,0,10.514746613,131082
0,2NDFL,elementary,Corporate,45552,0,1,1,0.4045250896,41.753424658,3.0904109589,0,0,13.457534247,131089
0,OTHER,advanced,Corporate,14194,0,1,,,30.728767123,2.1095890411,,,8.0684931507,131091
0,OTHER,advanced,,25000,0,0,2,1,46.426528932,15.251186466,0,0,1.3799535893,131100
0,OTHER,advanced,Corporate,12630,0,1,0,30.764404122,51.453551913,12.453551913,,,6.3795793098,131126
0,OTHER,elementary,,45000,0,0,0,0.6267249104,28.550684932,3.9780821918,1,1,8.5068493151,131151
0,2NDFL,elementary,,37802,2,0,,,39.197260274,7.4876712329,,,10.978082192,131158
0,OTHER,elementary,Corporate,39549,0,1,0,1.4980286738,39.027898795,13.068994685,0,0,11.581323452,131159
0,OTHER,advanced,Corporate,27309,0,1,0,0.8531586022,34.488008084,6.8770491803,0,0,10.531843701,131164
0,OTHER,elementary,Corporate,18349,0,0,,,28.405479452,0.3452054795,,,5.0766150161,131168
0,OTHER,elementary,,30000,0,0,0,4.540031362,46.55973501,27.696721311,0,0,1.4885021334,131171
0,OTHER,advanced,Corporate,32295,0,1,0,51.282258065,30.200980612,0.7270080096,0,0,7.1133093794,131175
0,2NDFL,elementary,,36446,0,0,0,0.7338485663,31.638356164,1.7095890411,1,2,8.4051650573,131180
0,OTHER,advanced,Corporate,40125,0,1,1,0.3089829749,35.524590164,2.2842278614,0,0,10.769159368,131181
0,2NDFL,elementary,,31895,0,0,1,0.341733871,40.428961749,6.6582004641,0,0,9.3020360805,131191
0,OTHER,advanced,,18000,0,0,0,3.9564516129,51.84109589,10.476712329,0,0,6.7808219178,131201
0,OTHER,elementary,,40000,0,0,0,0.8227374552,43.181974699,0.325136612,0,0,8.5956733288,131204
0,2NDFL,elementary,,19777,0,0,1,3.7879480287,28.653372258,3.0493150685,0,0,8.0767123288,131207
0,2NDFL,elementary,,27766,0,0,2,1.2809811828,48.804955461,31.524590164,0,0,3.026873269,131213
0,2NDFL,advanced,,13332,0,0,1,2.5378136201,30.211303241,1.3126731043,1,1,9.3318511865,131215
0,2NDFL,elementary,,21243,0,0,0,2.6702284946,27.087865858,0.7650273224,,,7.0741672281,131216
0,2NDFL,advanced,,13920,0,0,0,7.8286738351,36.789617486,0.2049180328,0,0,10.581166255,131218
0,OTHER,elementary,,35000,0,0,1,0.4093413978,27.278029793,7.3574818474,1,1,5.6807695187,131219
0,2NDFL,beginner,,33146,0,0,0,0.7311379928,39.086084288,8.2049180328,2,2,12.70526237,131226
0,2NDFL,elementary,,62630,0,0,1,5.5035842294,36.413197096,8.3886069317,0,0,11.364383562,131231
0,2NDFL,beginner,,24456,0,0,,,53.942877461,2.0439703571,,,8.8904109589,131234
0,OTHER,high,Corporate,47794,0,1,1,1.1177643369,50.931506849,14.304109589,0,0,5.8438356164,131236
0,OTHER,high,Corporate,47794,0,1,1,1.1177643369,50.931506849,14.304109589,0,0,5.8438356164,131237
0,OTHER,high,Corporate,17266,0,1,0,1.4746863799,25.865753425,0.7570401976,0,1,4.2105921102,131239
0,OTHER,advanced,Corporate,33204,0,1,,,26.722419343,0.8895426304,,,0.0792349727,131241
0,2NDFL,advanced,,21978,0,0,2,0.6682123656,39.357923497,3.6092896175,0,0,10.673448611,131245
0,2NDFL,elementary,,31901,0,0,1,0.6277777778,32.328767123,1.3948499139,1,1,10.769863014,131249
0,2NDFL,advanced,,31215,0,0,1,0.83109319,50.453551913,10.368620406,0,0,4.9357436934,131252
0,OTHER,elementary,Corporate,49749,0,1,,,47.57260274,5.8520547945,,,2.0493150685,131264
0,2NDFL,high,,18526,0,0,1,0.5652329749,30.403563141,4.6994535519,0,0,7.2391795793,131266
0,2NDFL,elementary,,14816,0,0,1,0.6358870968,40.443835616,0.9638071712,1,1,12.939217007,131268
0,2NDFL,advanced,,12767,0,0,1,0.4976030466,37.135399356,1.7792349727,0,0,3.6885245902,131272
0,2NDFL,elementary,,24085,0,0,,,33.518901115,2.4054794521,,,10.208219178,131275
0,OTHER,advanced,Corporate,26917,0,1,0,3.4020833333,31.699131672,1.2251590688,,,11.595022082,131285
0,OTHER,elementary,Corporate,21323,0,1,,,26.857534247,3.2520547945,,,6.7643835616,131288
0,OTHER,advanced,Corporate,26536,0,1,0,57.926008065,33.399468523,4.585769893,1,1,8.6213863313,131289
0,OTHER,elementary,,45000,0,0,2,0.8942428315,51.775956284,4.8638445991,0,0,6.2200089827,131292
0,OTHER,elementary,Corporate,35000,0,0,0,0.3125896057,41.832876712,1.6246575342,0,0,6.698630137,131295
0,2NDFL,elementary,,23717,0,0,1,2.1195564516,43.397260274,10.364383562,0,0,8.3635975747,131297
